Date,Year,Month,site,IGBP,region,daily_GPP_DT,daily_GPP_N,DewDur,Rn,Tair,RH,VPD,SWC
2019/7/23,2019,7,US-xAE,GRA,Arid,-0.60600606,-0.793325835,0,10302.81,25.04375,42.51916667,19.56567511,20.38729167
2019/7/24,2019,7,US-xAE,GRA,Arid,-0.752804385,-0.76928396,0,8250.55,26.03219048,37.95142857,23.21501802,19.3946875
2019/7/25,2019,7,US-xAE,GRA,Arid,-0.805396133,-0.824200616,0,10067.19,26.89579167,39.19208333,23.29891663,19.05038194
2019/7/26,2019,7,US-xAE,GRA,Arid,-0.883932688,-0.971394082,0,6321.57,26.42833333,43.78416667,20.63989797,17.02458333
2019/7/27,2019,7,US-xAE,GRA,Arid,-0.718823491,-0.907020163,0,9986.13,28.71158333,40.27083333,25.4642952,18.36607639
2019/7/28,2019,7,US-xAE,GRA,Arid,-0.563292001,-0.826533339,0,9754.99,30.68808333,44.56,26.43351793,17.12989583
2019/7/29,2019,7,US-xAE,GRA,Arid,-0.838077624,-0.583509521,0,9712.05,32.140875,39.29125,31.53999792,18.36206522
2019/7/30,2019,7,US-xAE,GRA,Arid,-0.895588024,-1.0702644,0,9556.44,31.93558333,45.66416667,28.69323338,17.22454861
2019/7/31,2019,7,US-xAE,GRA,Arid,-1.139527486,-1.083242884,0,9717.64,32.697625,42.10041667,31.90293861,17.59274306
2019/8/1,2019,8,US-xAE,GRA,Arid,0.04259315,0.259880084,0,9557.1,32.82720833,43.72208333,31.12366582,17.06072917
2019/8/2,2019,8,US-xAE,GRA,Arid,0.502554005,0.463129445,0,7061.05,32.135875,42.72208333,29.62144562,16.57364583
2019/8/3,2019,8,US-xAE,GRA,Arid,1.504848234,1.246302532,0,7321.38,28.52208333,64.26833333,14.63825872,15.63767361
2019/8/4,2019,8,US-xAE,GRA,Arid,0.648622105,0.647135155,0,8542.16,28.9025,55.75125,19.38802084,16.07128472
2019/8/5,2019,8,US-xAE,GRA,Arid,-0.119727332,0.254429658,0,7934.13,30.83733333,47.78958333,25.64195971,16.13604167
2019/8/6,2019,8,US-xAE,GRA,Arid,-0.487170189,-0.232843759,0,8012.42,31.64966667,51.64541667,25.80445165,15.84760417
2019/8/7,2019,8,US-xAE,GRA,Arid,-0.708335457,0.213211744,0,8281.21,34.42025,39.55833333,35.27352328,16.15326389
2019/8/8,2019,8,US-xAE,GRA,Arid,-0.262269751,0.441739726,0,8150.88,30.66658333,54.36833333,21.40019608,15.25142361
2019/8/9,2019,8,US-xAE,GRA,Arid,-0.0875666,0.020240538,0,7946.86,28.94283333,69.41958333,14.1825953,15.05861111
2019/8/10,2019,8,US-xAE,GRA,Arid,-0.341899079,0.141599999,0,NA,NA,NA,NA,NA
2019/8/11,2019,8,US-xAE,GRA,Arid,-0.464809027,0.213350883,0,9164.9,34.69308333,35.85791667,38.01036261,15.74027778
2019/8/12,2019,8,US-xAE,GRA,Arid,-0.533601209,0.219045418,0,9139.02,34.50991667,34.4525,39.0374123,15.21972222
2019/8/14,2019,8,US-xAE,GRA,Arid,-0.48234906,-0.823128618,0,7886.91,27.99842857,55.74952381,19.22510142,23.95739583
2019/8/15,2019,8,US-xAE,GRA,Arid,-0.627366667,-0.537054674,0,9496.38,31.45904348,48.33130435,25.79736556,22.98159722
2019/8/16,2019,8,US-xAE,GRA,Arid,-0.756042216,-0.089199036,0,9200.39,33.57820833,40.12666667,33.88838146,22.94375
2019/8/17,2019,8,US-xAE,GRA,Arid,-0.78129134,0.054368891,0,7757.05,33.17625,43.85875,31.64898228,21.32600694
2019/8/18,2019,8,US-xAE,GRA,Arid,-0.81933986,-0.022747059,0,8587.11,32.38454167,46.8925,27.53849291,19.82434028
2019/8/19,2019,8,US-xAE,GRA,Arid,-0.837445752,-0.318432463,0,8151.86,33.632875,41.83041667,33.60658063,18.68572917
2019/8/20,2019,8,US-xAE,GRA,Arid,-0.792215057,-0.131703732,0,8548.39,33.70229167,37.96583333,34.37117699,17.48097222
2019/8/21,2019,8,US-xAE,GRA,Arid,-0.746728171,-0.167719229,0,8777.47,33.16,36.41083333,34.32094793,16.50920139
2019/8/22,2019,8,US-xAE,GRA,Arid,-0.671195235,-0.969986395,0,4126.35,26.650125,63.9175,13.39132102,14.89861111
2019/8/23,2019,8,US-xAE,GRA,Arid,-0.341062756,-0.098720619,0,8852.07,28.23545833,61.52041667,16.61402535,16.07267361
2019/8/24,2019,8,US-xAE,GRA,Arid,-0.067964754,0.326249586,0,8620.87,29.03504167,46.44,22.84001227,15.99336806
2019/8/25,2019,8,US-xAE,GRA,Arid,0.315701899,-1.208439343,0,8548.8,27.42082609,66.97565217,14.4146643,31.03603175
2019/8/26,2019,8,US-xAE,GRA,Arid,0.538078665,0.234675647,0,8723.33,33.18465217,47.34478261,30.54944035,30.33738095
2019/8/28,2019,8,US-xAE,GRA,Arid,1.446326719,0.109990458,0,8731.99,26.433625,59.55625,14.80167643,NA
2019/8/29,2019,8,US-xAE,GRA,Arid,1.524739073,0.958592481,0,7950.51,29.941625,59.23916667,19.47833914,NA
2019/8/30,2019,8,US-xAE,GRA,Arid,1.161606734,0.524292571,0,4925.1,22.29941667,78.13791667,6.649292957,NA
2019/8/31,2019,8,US-xAE,GRA,Arid,2.0424073,0.931313664,0,6016.2,24.97229167,72.73625,9.58656011,NA
2019/9/1,2019,9,US-xAE,GRA,Arid,0.196174809,-0.491964085,0,9083.16,27.63604167,66.565,14.1301778,NA
2019/9/2,2019,9,US-xAE,GRA,Arid,0.224538448,-0.635661829,0,8911.69,30.01025,54.36583333,21.53643334,NA
2019/9/3,2019,9,US-xAE,GRA,Arid,0.085165786,-0.02602086,0,9044.25,30.408875,43.99458333,26.53093572,NA
2019/9/4,2019,9,US-xAE,GRA,Arid,-0.05684572,-0.039825985,0,8887.67,29.87633333,47.59541667,24.31799165,NA
2019/9/5,2019,9,US-xAE,GRA,Arid,-0.198513397,0.173928148,0,8897.07,30.264375,42.12791667,26.83788489,37.57736842
2019/9/6,2019,9,US-xAE,GRA,Arid,-0.312507216,0.036097526,0,8427.44,32.14383333,33.49791667,33.70527751,30.5135
2019/9/7,2019,9,US-xAE,GRA,Arid,-0.180448679,0.1327652,0,8552.29,31.95316667,37.5325,31.9831942,25.17388889
2019/9/8,2019,9,US-xAE,GRA,Arid,-0.056209627,0.217279735,0,7718.29,30.85845833,37.99291667,29.04436946,21.33238095
2019/9/9,2019,9,US-xAE,GRA,Arid,-0.13307121,0.113063952,0,4850.55,29.22491667,48.84625,21.70270963,22.95125
2019/9/10,2019,9,US-xAE,GRA,Arid,0.145078593,0.366372258,0,6773.71,29.43321739,50.86478261,21.27458142,27.55363636
2019/9/11,2019,9,US-xAE,GRA,Arid,0.15415118,0.299547884,0,8026.11,28.16025,54.97,18.43561612,30.300625
2019/9/12,2019,9,US-xAE,GRA,Arid,-0.216442662,0.104907156,0,7107.46,28.32025,58.96166667,17.27171933,27.63125
2019/9/13,2019,9,US-xAE,GRA,Arid,-0.447148084,-0.55619794,0,6691.04,24.82825,67.69125,11.07316604,35.58875
2019/9/14,2019,9,US-xAE,GRA,Arid,-0.476176043,-0.23992672,0,8600.11,28.22708333,56.54291667,19.16972385,32.548125
2019/9/15,2019,9,US-xAE,GRA,Arid,-0.70736137,-0.07555665,0,7919.45,29.83145833,41.92875,26.34226873,29.86555556
2019/9/16,2019,9,US-xAE,GRA,Arid,-0.577181064,-0.161373484,0,6709.71,29.32708333,47.4425,22.93817366,28.90875
2019/9/17,2019,9,US-xAE,GRA,Arid,0.010489485,-0.20096917,0,7402.05,29.36358333,47.13875,23.14414668,26.17552083
2019/9/18,2019,9,US-xAE,GRA,Arid,0.075578788,-0.232504546,0,8115.47,29.04904167,54.99375,19.9111657,25.65895833
2019/9/19,2019,9,US-xAE,GRA,Arid,-0.438128875,-0.151912357,0,7705.43,27.73258333,60.33875,15.8089345,25.39177083
2019/9/20,2019,9,US-xAE,GRA,Arid,-0.710642522,-0.053306437,0,5473.72,25.71125,69.90791667,10.78641462,23.1075
2019/9/23,2019,9,US-xAE,GRA,Arid,0.247277751,-0.399367563,0,4850.73,23.86679167,82.16958333,6.106484566,NA
2019/9/24,2019,9,US-xAE,GRA,Arid,0.753869086,-0.11369161,0,7278.7,26.74436364,69.15045455,11.71426547,NA
2019/9/25,2019,9,US-xAE,GRA,Arid,0.799779369,0.499513504,0,7963.5,29.02566667,59.46875,18.32667857,NA
2019/9/26,2019,9,US-xAE,GRA,Arid,0.550161081,0.622323624,0,7081.1,27.32554167,64.91791667,14.33101464,NA
2019/9/27,2019,9,US-xAE,GRA,Arid,0.545827558,0.700065197,0,7681.25,29.78066667,49.60666667,22.44378406,NA
2019/9/28,2019,9,US-xAE,GRA,Arid,0.241850475,0.246183045,0,5651.47,26.187375,58.44083333,14.84593856,NA
2019/9/29,2019,9,US-xAE,GRA,Arid,0.492923407,0.21361778,0,5466.26,27.63708333,66.12041667,13.6775657,NA
2019/9/30,2019,9,US-xAE,GRA,Arid,0.860887083,0.601637236,0,6637.44,27.47245833,64.45583333,13.6721798,38.58142857
2019/10/1,2019,10,US-xAE,GRA,Arid,1.250687664,1.091495296,0,5167.6,27.76558333,64.56541667,13.94721755,34.29913043
2019/10/2,2019,10,US-xAE,GRA,Arid,1.726311105,1.482447138,0,7410.1,28.497875,55.36791667,18.33041395,29.60761905
2019/10/3,2019,10,US-xAE,GRA,Arid,0.14541827,0.144925866,0,2488.25,14.30225,85.6675,2.36087999,25.14
2019/10/4,2019,10,US-xAE,GRA,Arid,1.031274565,1.245198921,0,5397.16,19.433125,71.80375,7.494613367,23.834
2019/10/5,2019,10,US-xAE,GRA,Arid,0.578942159,0.910453492,0,6287.61,25.592,58.71208333,14.61364726,22.4
2019/10/6,2019,10,US-xAE,GRA,Arid,0.5182871,0.859432409,0,4746.36,17.94241667,57.61041667,9.233901247,28.55
2019/10/7,2019,10,US-xAE,GRA,Arid,0.369793088,0.803614884,0,6252.31,17.261125,41.49875,13.28818749,30.25208333
2019/10/8,2019,10,US-xAE,GRA,Arid,0.332201419,0.570937354,0,6315.59,20.99805,42.8135,14.97864838,30.98989583
2019/10/9,2019,10,US-xAE,GRA,Arid,0.066865274,0.490433414,0,6067.51,23.59783333,51.39583333,15.00258304,29.57045139
2019/10/10,2019,10,US-xAE,GRA,Arid,-0.000972677,0.204984875,0,6543.78,13.91804167,56.39958333,6.984637059,27.81371528
2019/10/11,2019,10,US-xAE,GRA,Arid,-0.144413525,-0.128931529,0,6188.91,7.844166667,32.76833333,7.754140052,24.11395833
2019/10/12,2019,10,US-xAE,GRA,Arid,-0.243463911,0.27056523,0,5904.74,14.61391667,21.5275,13.98414608,22.99833333
2019/10/13,2019,10,US-xAE,GRA,Arid,-0.367107376,-0.130499003,0,5835.43,18.59358333,31.93625,16.29511985,23.33947917
2019/10/14,2019,10,US-xAE,GRA,Arid,-0.486027202,-0.30451275,1,5431.72,21.26270833,49.195,16.31308174,22.11347222
2019/10/15,2019,10,US-xAE,GRA,Arid,0.116676297,0.148575816,1,5816.07,19.48091667,59.92083333,9.521412208,22.39430556
2019/10/16,2019,10,US-xAE,GRA,Arid,0.021580474,-0.021247818,0,5465.91,13.90058333,39.39,10.96218541,21.08420139
2019/10/17,2019,10,US-xAE,GRA,Arid,-0.209855197,-0.254130472,0,5449.47,19.55683333,28.2925,18.58888971,20.49774306
2019/10/18,2019,10,US-xAE,GRA,Arid,-0.086130204,-0.156173014,0,5617.24,19.87516667,44.99958333,14.56409123,21.10791667
2019/10/20,2019,10,US-xAE,GRA,Arid,-0.222949522,-0.292559842,0,4786.41,20.839625,46.39041667,16.14169894,18.84475694
2019/10/21,2019,10,US-xAE,GRA,Arid,-0.173672051,-0.166075806,0,5021.61,15.11625,25.14708333,13.69166579,19.32725694
2019/10/22,2019,10,US-xAE,GRA,Arid,-0.208696915,-0.194944343,0,4681.41,16.22372727,23.20818182,15.39111391,18.19291667
2019/10/23,2019,10,US-xAE,GRA,Arid,-0.23872795,-0.260647892,0,4863.65,18.10129167,32.47125,15.15805852,17.60006944
2019/10/24,2019,10,US-xAE,GRA,Arid,-0.923237369,-1.055207968,0,511.68,4.908333333,80.9325,1.734426897,16.42711806
2019/10/26,2019,10,US-xAE,GRA,Arid,-0.121786595,-0.153101683,0,5216.93,12.50141667,44.34958333,9.326097864,NA
2019/10/27,2019,10,US-xAE,GRA,Arid,-0.086631849,-0.432843708,0,5245.3,9.793958333,60.20833333,5.001898716,NA
2019/10/28,2019,10,US-xAE,GRA,Arid,-0.540569957,-0.988927997,0,1651.78,2.91425,68.615,2.37942595,NA
2019/10/29,2019,10,US-xAE,GRA,Arid,-0.571866123,-1.015332803,0,1652.22,-0.128458333,81.61208333,1.114034147,NA
2019/10/30,2019,10,US-xAE,GRA,Arid,-0.567436634,-0.997631694,0,1831,0.497833333,78.42416667,1.383524776,NA
2019/10/31,2019,10,US-xAE,GRA,Arid,-0.202755593,-0.570292161,0,4705.04,3.680041667,34.02375,6.251942999,NA
2020/4/1,2020,4,US-xAE,GRA,Arid,-0.117282972,-0.638534028,0,6262.57,15.88329167,65.13590909,7.103488023,NA
2020/4/2,2020,4,US-xAE,GRA,Arid,-0.485491783,-0.322366078,0,8084.41,19.20875,72.00583333,6.778198734,NA
2020/4/5,2020,4,US-xAE,GRA,Arid,-0.682926561,-0.375646634,0,5768.27,12.09654167,77.58333333,3.557389471,NA
2020/4/6,2020,4,US-xAE,GRA,Arid,-0.430517464,-0.408939498,0,4390.45,18.04783333,77.86210526,5.127282817,NA
2020/4/8,2020,4,US-xAE,GRA,Arid,-0.02131037,-0.144398899,0,8987.71,26.05633333,25.30541667,26.43750334,NA
2020/4/9,2020,4,US-xAE,GRA,Arid,-0.168047709,-0.221790488,0,6070.79,14.96270833,45.25583333,9.654378644,NA
2020/4/10,2020,4,US-xAE,GRA,Arid,-0.070974538,0.131330746,0,8488.89,13.79929167,37.13958333,10.67229299,NA
2020/4/11,2020,4,US-xAE,GRA,Arid,-0.427099373,0.035986599,0,6050.52,18.97329167,72.82208333,6.458428957,NA
2020/4/13,2020,4,US-xAE,GRA,Arid,-0.928376455,-0.980130002,0,3042.44,2.199,46.16708333,3.932796127,NA
2020/4/15,2020,4,US-xAE,GRA,Arid,-0.221446469,-0.109350749,0,9792.14,11.09208333,49.43666667,7.625594976,NA
2020/4/16,2020,4,US-xAE,GRA,Arid,-0.303488574,-0.330765473,0,9836.1,16.91670833,54.86666667,9.777114403,NA
2020/4/17,2020,4,US-xAE,GRA,Arid,-0.19258856,-0.408874235,0,8956.42,7.487458333,57.62333333,4.847779622,NA
2020/4/18,2020,4,US-xAE,GRA,Arid,-0.088107205,-0.036530814,0,9162.01,12.72954167,54.98166667,7.438605145,NA
2020/4/19,2020,4,US-xAE,GRA,Arid,0.08251265,-0.288080802,0,5576.25,16.15345833,70.82916667,6.023997464,39.84571429
2020/4/20,2020,4,US-xAE,GRA,Arid,0.857224357,0.056941425,4,8031.99,19.83975,54.21416667,11.99705458,38.50863636
2020/4/21,2020,4,US-xAE,GRA,Arid,1.10491098,0.350519773,0,9612.81,21.81033333,50.6825,14.76550177,NA
2020/4/23,2020,4,US-xAE,GRA,Arid,0.629244342,0.403594538,0,9788.25,22.97183333,40.18875,18.59833331,NA
2020/4/24,2020,4,US-xAE,GRA,Arid,0.676263836,0.482610331,0,10169.93,19.22479167,53.77791667,11.2497326,NA
2020/4/25,2020,4,US-xAE,GRA,Arid,0.641446309,0.941632408,0,9626.57,17.97133333,44.60416667,12.62919865,NA
2020/4/26,2020,4,US-xAE,GRA,Arid,0.287746715,0.844390567,0,8372.58,21.33208333,39.99416667,16.4807793,NA
2020/4/27,2020,4,US-xAE,GRA,Arid,0.440761164,1.144942041,0,9751.37,23.62525,45.47666667,17.03834136,NA
2020/4/28,2020,4,US-xAE,GRA,Arid,0.58075903,1.118407378,1.5,9917.46,26.438375,52.00625,18.78076229,NA
2020/4/29,2020,4,US-xAE,GRA,Arid,0.727167702,1.209147024,0,10204.18,19.31908333,30.21333333,16.54389447,NA
2020/4/30,2020,4,US-xAE,GRA,Arid,0.671380815,0.992477638,0,9308.63,22.66545833,30.84666667,20.88505234,NA
2020/5/1,2020,5,US-xAE,GRA,Arid,-0.137523545,0.259537823,0,8774.95,26.79208333,37.00708333,24.45839145,NA
2020/5/2,2020,5,US-xAE,GRA,Arid,0.18219051,0.585951372,0,9861.47,28.14004167,41.21375,24.71766808,NA
2020/5/3,2020,5,US-xAE,GRA,Arid,0.532586498,0.552117313,4,6908.23,22.109125,64.30291667,9.749673919,36.34944444
2020/5/4,2020,5,US-xAE,GRA,Arid,0.185446082,-0.05837308,0,10099.82,28.49870833,46.98,23.48123749,33.3075
2020/5/5,2020,5,US-xAE,GRA,Arid,0.155223548,0.576437712,0,8870.63,19.35008333,34.89916667,15.53779532,33.69888889
2020/5/6,2020,5,US-xAE,GRA,Arid,-0.072668396,0.256518388,0,9270.5,20.62620833,35.36041667,16.48925847,32.54868056
2020/5/7,2020,5,US-xAE,GRA,Arid,-0.787066426,-0.606058567,0,5611.33,21.78095833,48.58875,15.01856723,28.84027778
2020/5/9,2020,5,US-xAE,GRA,Arid,-0.238571418,-0.030813819,0,10081.2,16.23816667,42.685,11.59737519,NA
2020/5/10,2020,5,US-xAE,GRA,Arid,-0.315793152,0.281369093,0,8289.23,14.756625,54.65416667,7.906180027,NA
2020/5/11,2020,5,US-xAE,GRA,Arid,-0.652636937,-0.433835792,0,5534.53,14.3905,50.45791667,8.217859109,37.26066667
2020/5/14,2020,5,US-xAE,GRA,Arid,0.437490975,-0.024858558,0,9514.14,25.09425,65.67208333,12.00812992,NA
2020/5/15,2020,5,US-xAE,GRA,Arid,0.021804555,0.225123647,0,7432.86,24.32816667,66.09708333,11.23764734,38.29375
2020/5/17,2020,5,US-xAE,GRA,Arid,0.101629917,0.074795098,6,10120.35,23.39754167,46.07458333,17.33326379,35.60184211
2020/5/18,2020,5,US-xAE,GRA,Arid,0.326761038,0.206433179,0,10479.76,23.19854167,52.13166667,14.78795316,34.18916667
2020/5/19,2020,5,US-xAE,GRA,Arid,0.267225161,0.25110335,0,10423.62,24.47645833,52.61916667,15.64397766,31.09826389
2020/5/20,2020,5,US-xAE,GRA,Arid,0.10876093,0.188379351,0,7484.4,21.85066667,65.65,9.708495441,31.03940972
2020/5/21,2020,5,US-xAE,GRA,Arid,-0.128740646,-0.117387055,0,7832.14,23.598875,69.25428571,10.12639947,29.50395833
2020/5/23,2020,5,US-xAE,GRA,Arid,-0.238133159,-0.682494392,1,9945.06,26.356,56.85333333,16.37456966,33.03717391
2020/5/26,2020,5,US-xAE,GRA,Arid,0.845077711,0.716991584,0,11113.3,20.56341667,48.58083333,13.61178595,NA
2020/5/27,2020,5,US-xAE,GRA,Arid,0.203963228,0.597116128,0,8845.98,23.49770833,45.31208333,17.08486888,NA
2020/5/28,2020,5,US-xAE,GRA,Arid,0.474051993,0.559586938,0,8893.09,23.74370833,53.81541667,14.33788234,NA
2020/5/29,2020,5,US-xAE,GRA,Arid,0.228528288,0.105772439,0,10487,25.96616667,46.31,19.80110031,38.12285714
2020/5/30,2020,5,US-xAE,GRA,Arid,0.469385341,-0.253239355,0,10678.01,25.47620833,49.83333333,17.50494612,31.67529412
2020/5/31,2020,5,US-xAE,GRA,Arid,0.17459782,-0.445647253,0,10370.83,25.46270833,47.60166667,18.21994079,28.56916667
2020/6/1,2020,6,US-xAE,GRA,Arid,1.703459652,0.994731669,0,8391.07,25.48666667,56.60291667,15.49480595,30.52189394
2020/6/2,2020,6,US-xAE,GRA,Arid,1.33236414,0.820659689,0,10355.87,27.46654167,57.81125,17.07543866,29.10274306
2020/6/3,2020,6,US-xAE,GRA,Arid,0.286542605,0.268427943,0,10023.85,30.50625,49.98708333,24.76631032,27.98267361
2020/6/4,2020,6,US-xAE,GRA,Arid,-0.245681787,0.151207863,0,9007.19,32.8395,37.8575,34.22876508,27.82479167
2020/6/6,2020,6,US-xAE,GRA,Arid,0.072744391,0.252669698,0,10432.51,31.227625,46.88958333,26.31690902,33.17956522
2020/6/7,2020,6,US-xAE,GRA,Arid,0.227619329,0.447819887,0,10327.05,29.6805,52.73875,20.95156412,29.88722222
2020/6/8,2020,6,US-xAE,GRA,Arid,0.143779567,0.167309112,0,10352.64,30.06566667,52.86041667,21.48184125,28.60111111
2020/6/9,2020,6,US-xAE,GRA,Arid,0.21932775,0.060139079,0,10157.38,22.378125,37.80875,17.00096432,26.61427083
2020/6/10,2020,6,US-xAE,GRA,Arid,-0.063457218,0.637862878,0,10139.99,24.3325,26.91916667,23.53409388,23.85100694
2020/6/11,2020,6,US-xAE,GRA,Arid,-0.355716467,-0.384481927,0,9725.48,28.75979167,24.46625,31.19122604,22.44440972
2020/6/12,2020,6,US-xAE,GRA,Arid,-0.510205036,-0.607793832,0,8885.06,28.30566667,29.53625,29.3315854,20.72586806
2020/6/13,2020,6,US-xAE,GRA,Arid,-0.426695364,-0.572336525,0,9760.53,29.76733333,31.5,30.63328263,17.59965278
2020/6/14,2020,6,US-xAE,GRA,Arid,-0.405062074,-0.614102284,0,9859.15,29.269125,35.73625,27.49240066,16.96784722
2020/6/15,2020,6,US-xAE,GRA,Arid,-0.460799347,-0.57494529,0,9392.08,28.742125,35.28166667,27.02010318,15.53548611
2020/6/16,2020,6,US-xAE,GRA,Arid,-0.498882128,-0.739422709,0,9532.71,29.84779167,42.05208333,25.62799729,17.56149306
2020/6/17,2020,6,US-xAE,GRA,Arid,-0.654400515,-0.815484134,0,9866.02,30.22625,36.91791667,28.52581617,17.26892361
2020/6/18,2020,6,US-xAE,GRA,Arid,-0.785931561,-0.750246632,0,7130.2,29.40079167,49.99833333,21.67054864,16.58392361
2020/6/21,2020,6,US-xAE,GRA,Arid,-0.724588914,-0.514346023,0,8637.09,27.6215,56.68708333,17.32378392,19.00291667
2020/6/26,2020,6,US-xAE,GRA,Arid,0.084287698,0.543717485,1.5,9890.51,30.06658333,57.40958333,20.45345187,NA
2020/6/28,2020,6,US-xAE,GRA,Arid,0.509571834,0.850774856,0,8582.69,29.31966667,62.37083333,16.02397198,NA
2020/6/29,2020,6,US-xAE,GRA,Arid,0.875930412,1.032880881,0,10365.75,30.91945833,61.00791667,19.28206861,NA
2020/6/30,2020,6,US-xAE,GRA,Arid,1.359396945,1.273728507,0,10247.52,33.413875,44.29791667,33.27664343,35.585625
2020/7/1,2020,7,US-xAE,GRA,Arid,1.123721457,0.873368795,0,10145.52,33.023625,45.24375,29.92602789,28.27238095
2020/7/2,2020,7,US-xAE,GRA,Arid,0.99978903,0.843823272,1,9694.37,31.93391667,41.68727273,29.98824964,23.21727273
2020/7/3,2020,7,US-xAE,GRA,Arid,1.050290316,0.729593264,0,9838.11,31.83079167,48.03791667,26.77090036,20.41833333
2020/7/4,2020,7,US-xAE,GRA,Arid,0.88824796,1.113707575,0,8968.92,30.57016667,51.34958333,23.57243176,24.72333333
2020/7/5,2020,7,US-xAE,GRA,Arid,0.06135762,0.322595192,0,4607.65,26.708875,65.16791667,12.93520379,26.818125
2020/7/6,2020,7,US-xAE,GRA,Arid,0.31046415,0.557106633,0,8235.02,29.62170833,56.22625,19.37576681,25.953125
2020/7/7,2020,7,US-xAE,GRA,Arid,0.139915692,0.584622836,1,10073.5,28.66066667,58.49347826,17.6815341,26.06149306
2020/7/8,2020,7,US-xAE,GRA,Arid,-0.342626942,0.27850624,0.5,10137.13,31.02166667,51.28409091,24.52378132,25.73701389
2020/7/9,2020,7,US-xAE,GRA,Arid,-0.411829648,-0.015089183,0,9667.98,33.05758333,49.0975,26.8719513,24.41489583
2020/7/10,2020,7,US-xAE,GRA,Arid,-0.257212108,-0.205863252,0,8142.52,28.53433333,65.235,15.07141812,23.05190972
2020/7/11,2020,7,US-xAE,GRA,Arid,-0.778011174,-0.321428169,0.5,9583.39,34.50283333,43.23818182,35.84169673,22.12559028
2020/7/12,2020,7,US-xAE,GRA,Arid,-0.693399743,-0.327417041,0,7092.52,30.254125,49.1825,23.2137228,20.16868056
2020/7/13,2020,7,US-xAE,GRA,Arid,-0.311898839,-0.327739409,0,8583.31,30.18608333,60.20583333,19.46065007,19.6871875
2020/7/14,2020,7,US-xAE,GRA,Arid,-0.414581671,-0.587480801,0,7124.02,35.398875,28.63791667,43.39327493,18.71472222
2020/7/15,2020,7,US-xAE,GRA,Arid,-0.29196534,-0.31070941,0,8160.49,31.0035,53.1375,22.32021822,18.09881944
2020/7/17,2020,7,US-xAE,GRA,Arid,-0.920653558,-0.766552646,0,9363.63,33.822125,38.82208333,35.09057254,20.06086806
2020/7/18,2020,7,US-xAE,GRA,Arid,-0.898277447,-0.483692116,0,9693.36,32.46729167,47.19416667,27.90350271,18.73267361
2020/7/19,2020,7,US-xAE,GRA,Arid,-0.790521049,-0.412998262,0,7658.65,30.97991667,48.7325,25.03980702,17.53541667
2020/7/20,2020,7,US-xAE,GRA,Arid,-0.81027748,-0.552528721,0,7150.41,30.35641667,46.95045455,26.18337514,17.09210317
2020/7/21,2020,7,US-xAE,GRA,Arid,-0.921374891,-1.353371034,0,3879.89,24.394375,76.69,7.975615534,NA
2020/7/22,2020,7,US-xAE,GRA,Arid,-0.121110778,-1.249709891,1.5,9567.85,29.15320833,61.65454545,17.29783365,NA
2020/7/23,2020,7,US-xAE,GRA,Arid,-0.155135843,-0.227239668,1,8837.95,28.77933333,63.3665,16.03754468,NA
2020/7/24,2020,7,US-xAE,GRA,Arid,0.191310677,0.154991973,0.5,10371.12,30.391625,56.68608696,20.71856853,NA
2020/7/25,2020,7,US-xAE,GRA,Arid,0.316986711,0.242103213,1,8912.31,29.7425,60.97043478,17.9359815,NA
2020/7/26,2020,7,US-xAE,GRA,Arid,0.503888146,0.434587788,1,10098.22,29.78054167,57.26434783,19.77396159,NA
2020/7/27,2020,7,US-xAE,GRA,Arid,-0.406689162,-0.071885882,0,3414.16,27.26354167,70.77916667,10.9710226,37.82904762
2020/7/30,2020,7,US-xAE,GRA,Arid,0.772448192,0.769141564,0,8082.04,29.04795833,55.95458333,19.34265589,26.99368421
2020/7/31,2020,7,US-xAE,GRA,Arid,1.20364307,0.603205665,0,10292.2,26.01320833,50.74333333,17.86122498,22.25714286
2020/8/1,2020,8,US-xAE,GRA,Arid,0.972935832,0.778639607,0,9498.35,27.424875,46.26291667,21.64233501,28.72804348
2020/8/2,2020,8,US-xAE,GRA,Arid,0.724534885,0.456373677,0,7360.85,28.80904167,47.67625,22.16517584,23.029375
2020/8/3,2020,8,US-xAE,GRA,Arid,0.819050134,0.652900726,0,7048.66,25.56513636,50.55772727,16.73970124,21.09108696
2020/8/7,2020,8,US-xAE,GRA,Arid,0.561160397,0.721929664,0,9913.32,31.522375,45.35,26.75766387,NA
2020/8/8,2020,8,US-xAE,GRA,Arid,0.55506862,0.72401749,0,8399.02,32.48433333,43.11083333,29.30924847,NA
2020/8/9,2020,8,US-xAE,GRA,Arid,0.740702571,0.761334616,0,8985.23,32.61829167,40.70583333,30.70569717,38.84333333
2020/8/10,2020,8,US-xAE,GRA,Arid,0.782080465,0.587751375,0,9225.5,32.878125,39.305,31.5646949,31.92590909
2020/8/13,2020,8,US-xAE,GRA,Arid,0.564354853,0.535526626,0,8731.82,33.787,40.70083333,35.18699503,37.335
2020/8/14,2020,8,US-xAE,GRA,Arid,0.594768983,0.789401696,1,8750.96,29.90766667,52.95277778,25.21641327,30.15565217
2020/8/15,2020,8,US-xAE,GRA,Arid,0.436692303,0.76888173,0,8496.01,30.471375,60.25043478,19.52614245,29.92065217
2020/8/16,2020,8,US-xAE,GRA,Arid,-0.168129291,0.324058831,0,4508.73,28.08475,59.60291667,15.92502815,26.95833333
